customer_id,age,state,employment_type,segment,monthly_income,credit_score,years_with_bank,existing_loans,onboarding_year
CUST024126,41,Maharashtra,Business Owner,Retail,75028,657,16,3,2014
CUST024127,32,Telangana,Business Owner,Retail,192229,666,1,4,2010
CUST024128,46,Telangana,Self-Employed,SME,131802,504,13,0,2016
CUST024129,45,Telangana,Government,SME,59273,710,15,2,2012
CUST024130,23,Delhi,Self-Employed,Retail,56476,590,12,4,2014
CUST024131,48,West Bengal,Salaried,Corporate,243158,668,6,0,2013
CUST024132,40,Karnataka,Business Owner,Retail,164562,725,4,4,2023
CUST024133,50,Maharashtra,Salaried,Retail,220625,809,8,1,2020
CUST024134,58,Maharashtra,Salaried,Retail,197452,711,13,4,2005
CUST024135,32,UP,Freelancer,Retail,238867,671,5,4,2010
CUST024136,40,Karnataka,Self-Employed,SME,51557,790,0,4,2009
CUST024137,49,Rajasthan,Business Owner,Retail,89283,701,2,0,2008
CUST024138,60,Punjab,Self-Employed,Retail,105726,735,4,2,2013
CUST024139,42,West Bengal,Self-Employed,SME,208135,808,13,1,2020
CUST024140,47,Delhi,Self-Employed,Retail,134152,592,0,1,2010
CUST024141,43,Delhi,Business Owner,Retail,20191,718,12,3,2006
CUST024142,27,Tamil Nadu,Salaried,Mass,165473,756,9,3,2011
CUST024143,32,Delhi,Salaried,Corporate,220722,620,1,2,2005
CUST024144,35,Gujarat,Salaried,SME,78594,832,8,4,2020
CUST024145,57,Punjab,Business Owner,Corporate,23454,717,5,2,2005
CUST024146,61,West Bengal,Salaried,SME,102156,780,2,1,2012
CUST024147,62,Delhi,Business Owner,Mass,150108,608,3,2,2012
CUST024148,23,UP,Salaried,Retail,34775,526,9,0,2008
CUST024149,64,Maharashtra,Business Owner,Retail,115705,606,3,3,2010
CUST024150,41,Delhi,Self-Employed,Retail,105911,860,1,3,2012
CUST024151,43,West Bengal,Salaried,Retail,197687,572,17,1,2011
CUST024152,60,Gujarat,Salaried,Retail,32629,646,14,1,2023
CUST024153,25,Maharashtra,Business Owner,Premium,119779,693,9,2,2013
CUST024154,50,Tamil Nadu,Salaried,SME,93645,720,2,2,2005
CUST024155,45,Rajasthan,Salaried,Retail,158632,669,14,3,2021
CUST024156,22,Gujarat,Freelancer,Premium,97698,742,5,2,2021
CUST024157,45,Delhi,Salaried,Retail,144173,677,9,1,2022
CUST024158,51,UP,Self-Employed,Retail,221872,745,11,2,2023
CUST024159,33,Maharashtra,Salaried,Mass,210581,621,9,2,2011
CUST024160,40,Maharashtra,Self-Employed,Mass,32836,800,19,2,2015
CUST024161,58,Punjab,Business Owner,Retail,64956,686,0,4,2011
CUST024162,61,Gujarat,Self-Employed,Premium,209043,765,1,3,2021
CUST024163,64,UP,Business Owner,Retail,136610,654,15,2,2012
CUST024164,25,Telangana,Business Owner,Premium,99195,558,7,1,2009
CUST024165,36,Gujarat,Salaried,Corporate,193007,757,12,0,2017
CUST024166,41,Telangana,Self-Employed,Corporate,172167,599,2,4,2012
CUST024167,41,Telangana,Salaried,Premium,127996,710,9,4,2016
CUST024168,42,UP,Salaried,SME,87873,663,18,1,2020
CUST024169,31,UP,Self-Employed,Retail,213482,616,18,0,2016
CUST024170,51,Gujarat,Self-Employed,Corporate,142770,534,5,2,2017
CUST024171,45,Tamil Nadu,Salaried,Corporate,227723,657,5,1,2012
CUST024172,61,Maharashtra,Business Owner,SME,81113,701,3,3,2020
CUST024173,61,Telangana,Self-Employed,Corporate,228713,652,0,2,2021
CUST024174,59,West Bengal,Salaried,Retail,25241,664,15,1,2016
CUST024175,24,West Bengal,Salaried,SME,155404,806,12,2,2009
CUST024176,50,Maharashtra,Self-Employed,SME,121717,785,1,3,2011
CUST024177,29,Telangana,Self-Employed,Retail,208161,680,2,1,2014
CUST024178,50,Rajasthan,Freelancer,Retail,21688,705,0,3,2021
CUST024179,31,Karnataka,Salaried,SME,146140,657,13,2,2007
CUST024180,26,Maharashtra,Self-Employed,Retail,146181,580,14,2,2010
CUST024181,32,West Bengal,Government,Corporate,49408,578,15,4,2012
CUST024182,25,Tamil Nadu,Freelancer,SME,85370,824,7,3,2011
CUST024183,56,Gujarat,Salaried,Mass,97455,560,11,1,2013
CUST024184,61,Delhi,Self-Employed,Mass,64617,752,17,2,2022
CUST024185,33,West Bengal,Freelancer,Premium,239715,651,4,1,2019
CUST024186,42,Maharashtra,Salaried,SME,145994,634,12,4,2009
CUST024187,37,Tamil Nadu,Government,SME,238815,628,2,3,2014
CUST024188,35,Rajasthan,Government,Retail,134872,642,10,0,2005
CUST024189,42,West Bengal,Government,Corporate,158390,790,6,1,2005
CUST024190,48,West Bengal,Government,Mass,91313,592,6,2,2020
CUST024191,57,West Bengal,Salaried,Retail,220392,787,6,4,2017
CUST024192,22,Gujarat,Salaried,Premium,39252,638,11,3,2012
CUST024193,22,Punjab,Salaried,SME,149108,734,15,2,2012
CUST024194,43,Karnataka,Salaried,Mass,148722,738,13,3,2007
CUST024195,36,Punjab,Salaried,Retail,219007,785,8,3,2010
CUST024196,41,West Bengal,Self-Employed,Corporate,46278,819,15,2,2015
CUST024197,24,Rajasthan,Freelancer,Premium,90890,642,1,3,2013
CUST024198,35,West Bengal,Salaried,Corporate,125939,627,10,2,2014
CUST024199,30,Telangana,Salaried,Retail,206402,509,11,3,2016
CUST024200,40,UP,Salaried,Retail,221829,521,0,4,2022
CUST024201,61,Telangana,Business Owner,Retail,65187,555,3,2,2012
CUST024202,55,Gujarat,Salaried,Retail,103333,730,18,4,2014
CUST024203,25,Telangana,Salaried,Corporate,231836,627,2,1,2012
CUST024204,54,Punjab,Salaried,Retail,119535,645,16,3,2005
CUST024205,64,Tamil Nadu,Salaried,Retail,17142,761,18,3,2014
CUST024206,58,Telangana,Business Owner,Retail,205581,754,16,0,2010
CUST024207,23,Tamil Nadu,Self-Employed,Retail,147127,700,10,4,2006
CUST024208,48,Gujarat,Self-Employed,Retail,204400,486,0,3,2014
CUST024209,38,Telangana,Self-Employed,Retail,178079,652,6,3,2019
CUST024210,52,Maharashtra,Self-Employed,SME,189064,698,1,1,2020
CUST024211,62,Telangana,Self-Employed,Premium,207108,689,2,3,2020
CUST024212,27,Telangana,Freelancer,Corporate,125954,689,0,0,2010
CUST024213,52,Maharashtra,Freelancer,Retail,71469,712,13,4,2022
CUST024214,24,West Bengal,Salaried,Retail,226266,525,19,0,2013
CUST024215,61,Punjab,Business Owner,SME,213378,712,15,1,2009
CUST024216,24,Gujarat,Freelancer,SME,46198,875,19,0,2016
CUST024217,54,Rajasthan,Business Owner,Corporate,83910,613,15,4,2012
CUST024218,34,Gujarat,Salaried,Mass,243389,674,8,0,2022
CUST024219,42,Punjab,Self-Employed,Retail,192952,552,5,3,2020
CUST024220,58,Gujarat,Salaried,Retail,57475,766,15,3,2022
CUST024221,37,Delhi,Freelancer,Corporate,43492,634,11,2,2011
CUST024222,42,Tamil Nadu,Salaried,Retail,217800,726,5,0,2013
CUST024223,34,Tamil Nadu,Freelancer,Retail,196939,752,19,2,2014
CUST024224,25,Punjab,Self-Employed,Retail,171220,644,15,2,2022
CUST024225,52,Punjab,Self-Employed,Retail,247191,781,19,0,2018
CUST024226,30,Rajasthan,Freelancer,Corporate,65912,619,17,2,2007
CUST024227,54,Karnataka,Government,Retail,192841,666,9,4,2005
CUST024228,58,Maharashtra,Salaried,Premium,125641,602,11,4,2013
CUST024229,58,West Bengal,Salaried,SME,217553,894,14,3,2012
CUST024230,45,UP,Business Owner,SME,58740,684,2,3,2023
CUST024231,46,Telangana,Salaried,Retail,182113,609,11,3,2011
CUST024232,62,Delhi,Self-Employed,Retail,131810,716,9,2,2016
CUST024233,50,Delhi,Salaried,Retail,41287,631,12,3,2016
CUST024234,61,Maharashtra,Salaried,Retail,126745,661,15,3,2016
CUST024235,57,Telangana,Salaried,Mass,203620,677,18,2,2018
CUST024236,36,Rajasthan,Self-Employed,SME,111718,743,19,1,2005
CUST024237,39,Maharashtra,Self-Employed,SME,136901,759,14,0,2012
CUST024238,41,Maharashtra,Government,Retail,44737,639,8,2,2013
CUST024239,26,Maharashtra,Salaried,Mass,157193,607,10,3,2005
CUST024240,39,Punjab,Salaried,Corporate,243104,866,7,0,2021
CUST024241,61,Gujarat,Salaried,Retail,153931,773,2,0,2017
CUST024242,22,West Bengal,Self-Employed,SME,32387,704,17,2,2022
CUST024243,40,Tamil Nadu,Salaried,SME,192682,756,6,4,2011
CUST024244,44,Maharashtra,Government,Retail,133051,722,0,2,2015
CUST024245,47,Maharashtra,Freelancer,SME,226109,805,4,0,2018
CUST024246,50,Punjab,Self-Employed,Corporate,239827,553,6,4,2010
CUST024247,55,Karnataka,Salaried,Retail,164447,731,17,2,2005
CUST024248,40,Gujarat,Salaried,Retail,243955,668,17,0,2014
CUST024249,39,Gujarat,Salaried,SME,45397,636,15,2,2017
CUST024250,23,UP,Salaried,Corporate,86033,759,11,4,2023
CUST024251,48,UP,Salaried,SME,132155,676,15,0,2006
CUST024252,27,UP,Salaried,Retail,22889,674,11,0,2023
CUST024253,60,Rajasthan,Salaried,Premium,30457,714,16,4,2021
CUST024254,27,UP,Freelancer,SME,65159,709,13,1,2020
CUST024255,27,Rajasthan,Salaried,Retail,166101,588,1,3,2006
CUST024256,52,Rajasthan,Government,Retail,33611,648,6,3,2013
CUST024257,62,Rajasthan,Salaried,Mass,241129,673,3,2,2009
CUST024258,61,Rajasthan,Salaried,Corporate,99475,691,10,4,2017
CUST024259,51,Gujarat,Salaried,Retail,65616,708,4,0,2015
CUST024260,42,Punjab,Freelancer,Retail,156550,631,1,0,2022
CUST024261,62,Karnataka,Salaried,SME,199891,693,16,0,2007
CUST024262,39,Tamil Nadu,Salaried,Retail,119263,783,2,4,2006
CUST024263,44,UP,Salaried,Retail,164778,815,2,0,2014
CUST024264,59,West Bengal,Business Owner,Corporate,231609,643,18,2,2019
CUST024265,44,UP,Salaried,Premium,246179,665,4,0,2014
CUST024266,49,West Bengal,Salaried,Retail,183241,621,6,1,2023
CUST024267,57,Rajasthan,Business Owner,SME,115843,512,14,0,2022
CUST024268,46,Karnataka,Salaried,SME,92626,713,11,1,2005
CUST024269,28,Rajasthan,Government,Retail,156782,716,12,4,2007
CUST024270,39,Tamil Nadu,Salaried,Corporate,234510,649,13,3,2023
CUST024271,41,Telangana,Salaried,SME,133553,669,2,4,2011
CUST024272,26,Maharashtra,Salaried,Retail,95548,793,10,1,2006
CUST024273,39,Delhi,Salaried,SME,185439,774,12,3,2008
CUST024274,63,West Bengal,Government,SME,242518,557,19,2,2007
CUST024275,61,Telangana,Salaried,Mass,236760,642,18,3,2008
CUST024276,54,Punjab,Salaried,Retail,229694,640,13,1,2008
CUST024277,36,Gujarat,Salaried,SME,99538,616,3,2,2014
CUST024278,56,West Bengal,Salaried,SME,16514,728,13,0,2021
CUST024279,22,Delhi,Salaried,Retail,124385,677,8,1,2015
CUST024280,42,Punjab,Salaried,Corporate,117402,758,17,4,2007
CUST024281,29,Tamil Nadu,Salaried,Retail,59246,798,1,4,2011
CUST024282,28,Gujarat,Salaried,Corporate,49648,682,9,2,2023
CUST024283,62,Rajasthan,Self-Employed,Retail,117141,637,8,2,2013
CUST024284,61,Telangana,Salaried,Corporate,161748,684,19,1,2015
CUST024285,61,Telangana,Salaried,Mass,166648,833,12,2,2021
CUST024286,51,Gujarat,Business Owner,Corporate,168701,605,0,2,2008
CUST024287,59,Punjab,Freelancer,Corporate,169266,775,7,1,2023
CUST024288,56,Gujarat,Salaried,Retail,38303,732,15,3,2018
CUST024289,23,Maharashtra,Salaried,Premium,181463,572,16,0,2006
CUST024290,29,Tamil Nadu,Salaried,Premium,200238,624,2,2,2006
CUST024291,59,UP,Self-Employed,Retail,230591,689,4,0,2009
CUST024292,25,Delhi,Self-Employed,SME,57137,726,13,1,2011
CUST024293,58,Telangana,Self-Employed,Premium,122828,660,3,4,2012
CUST024294,42,Delhi,Self-Employed,SME,146774,596,3,1,2017
CUST024295,34,UP,Salaried,Premium,161546,492,18,3,2005
CUST024296,30,Gujarat,Business Owner,Corporate,70750,564,0,4,2005
CUST024297,50,UP,Government,SME,154506,701,18,4,2011
CUST024298,62,Punjab,Self-Employed,Mass,179019,798,4,3,2021
CUST024299,45,Gujarat,Salaried,Mass,127676,798,9,3,2015
CUST024300,37,UP,Self-Employed,Retail,124885,722,0,0,2018
CUST024301,33,Delhi,Business Owner,Retail,36633,663,17,1,2006
CUST024302,23,West Bengal,Business Owner,SME,129627,548,9,2,2009
CUST024303,40,Rajasthan,Business Owner,SME,55617,708,9,0,2023
CUST024304,51,Karnataka,Freelancer,Premium,47384,467,13,4,2010
CUST024305,37,Maharashtra,Government,Retail,106349,542,10,1,2005
CUST024306,45,Delhi,Salaried,Retail,225128,658,18,0,2018
CUST024307,34,Punjab,Self-Employed,Mass,55636,689,17,3,2011
CUST024308,26,Gujarat,Salaried,Premium,166556,772,12,2,2013
CUST024309,44,UP,Self-Employed,Mass,153454,619,19,4,2013
CUST024310,59,Gujarat,Self-Employed,Retail,177393,760,9,1,2005
CUST024311,52,Maharashtra,Salaried,Retail,95932,583,7,3,2007
CUST024312,38,Maharashtra,Self-Employed,SME,41436,788,1,1,2023
CUST024313,24,Delhi,Business Owner,Premium,35659,711,10,0,2009
CUST024314,47,Maharashtra,Salaried,SME,148349,542,10,0,2010
CUST024315,34,Rajasthan,Salaried,Retail,165152,610,0,1,2013
CUST024316,59,Delhi,Self-Employed,SME,195749,533,12,0,2021
CUST024317,43,Rajasthan,Salaried,Premium,82679,814,16,3,2005
CUST024318,42,Gujarat,Business Owner,Retail,25674,757,17,4,2020
CUST024319,50,Maharashtra,Self-Employed,SME,85633,734,11,2,2019
CUST024320,60,Tamil Nadu,Salaried,Mass,72327,615,17,1,2016
CUST024321,26,Delhi,Business Owner,Retail,125273,749,11,0,2005
CUST024322,35,Telangana,Self-Employed,SME,70228,564,12,2,2018
CUST024323,39,Gujarat,Salaried,Retail,181979,603,18,1,2021
CUST024324,25,UP,Salaried,Retail,227418,541,12,2,2009
CUST024325,54,Karnataka,Salaried,Corporate,147075,766,2,3,2008
CUST024326,60,Gujarat,Self-Employed,Retail,233665,894,11,2,2007
CUST024327,41,Punjab,Salaried,Mass,66108,754,2,4,2020
CUST024328,34,West Bengal,Business Owner,Mass,111112,811,13,1,2009
CUST024329,57,UP,Business Owner,SME,169582,517,15,3,2006
CUST024330,25,Karnataka,Business Owner,SME,239315,771,6,1,2017
CUST024331,56,Tamil Nadu,Self-Employed,Mass,99934,628,10,0,2009
CUST024332,29,Maharashtra,Salaried,SME,30745,576,18,0,2014
CUST024333,61,Delhi,Self-Employed,Retail,56347,778,7,2,2012
CUST024334,57,Karnataka,Salaried,Retail,146529,621,14,1,2007
CUST024335,27,Punjab,Salaried,SME,116719,652,13,4,2022
CUST024336,43,West Bengal,Salaried,Corporate,136138,768,13,4,2015
CUST024337,27,West Bengal,Freelancer,SME,181323,752,7,4,2015
CUST024338,63,Maharashtra,Business Owner,Mass,122516,638,10,3,2017
CUST024339,57,UP,Salaried,SME,246963,625,7,0,2011
CUST024340,30,Karnataka,Salaried,SME,85351,699,10,1,2008
CUST024341,37,Karnataka,Freelancer,Corporate,172324,618,4,0,2010
CUST024342,60,Delhi,Self-Employed,Retail,122059,710,14,4,2011
CUST024343,59,Karnataka,Business Owner,SME,68394,726,16,2,2014
CUST024344,54,Telangana,Salaried,Retail,34858,775,13,4,2014
CUST024345,39,Punjab,Salaried,SME,189123,776,14,4,2012
CUST024346,33,Tamil Nadu,Salaried,Retail,183601,683,8,4,2019
CUST024347,48,Delhi,Salaried,Corporate,229759,767,13,1,2015
CUST024348,22,Rajasthan,Freelancer,Retail,160812,589,9,3,2023
CUST024349,36,Maharashtra,Freelancer,SME,23174,699,14,4,2019
CUST024350,48,Punjab,Salaried,Retail,118509,725,15,1,2009
CUST024351,37,Rajasthan,Salaried,Retail,93759,757,11,1,2009
CUST024352,42,Delhi,Salaried,Retail,61350,668,8,4,2010
CUST024353,22,UP,Government,Corporate,88334,484,15,3,2016
CUST024354,50,Tamil Nadu,Salaried,Corporate,127136,874,5,4,2019
CUST024355,24,Tamil Nadu,Freelancer,Mass,123855,623,10,3,2011
CUST024356,33,West Bengal,Business Owner,Corporate,169981,762,7,3,2020
CUST024357,49,Karnataka,Government,SME,26373,774,14,4,2022
CUST024358,60,Punjab,Salaried,Corporate,164817,734,14,1,2017
CUST024359,58,Karnataka,Freelancer,SME,246602,796,14,0,2022
CUST024360,52,Tamil Nadu,Business Owner,Mass,161690,510,9,0,2005
CUST024361,52,Punjab,Freelancer,SME,211460,789,1,1,2013
CUST024362,54,Karnataka,Business Owner,Retail,71624,521,6,2,2022
CUST024363,54,Punjab,Salaried,Retail,223263,672,14,3,2012
CUST024364,61,Rajasthan,Freelancer,Retail,145478,828,0,1,2016
CUST024365,32,UP,Business Owner,Retail,62676,669,11,2,2006
CUST024366,50,Gujarat,Self-Employed,SME,229264,711,17,1,2011
CUST024367,46,Karnataka,Salaried,SME,95851,485,5,1,2021
CUST024368,34,West Bengal,Salaried,SME,209946,780,3,2,2022
CUST024369,40,Karnataka,Business Owner,SME,219629,687,8,1,2021
CUST024370,57,Telangana,Salaried,Retail,32151,900,13,0,2018
CUST024371,49,Tamil Nadu,Salaried,Retail,120008,536,14,0,2010
CUST024372,25,West Bengal,Salaried,SME,116499,614,16,4,2015
CUST024373,24,Telangana,Self-Employed,Retail,123079,585,13,2,2007
CUST024374,59,West Bengal,Business Owner,Retail,208701,809,0,1,2017
CUST024375,58,Tamil Nadu,Salaried,Retail,107389,684,1,4,2007
CUST024376,64,Telangana,Freelancer,Corporate,101715,878,6,3,2007
CUST024377,46,Punjab,Salaried,Retail,247018,661,16,0,2016
CUST024378,62,West Bengal,Government,Corporate,198478,627,6,2,2012
CUST024379,56,Punjab,Self-Employed,SME,107956,731,5,0,2022
CUST024380,50,Rajasthan,Salaried,Retail,208675,741,3,0,2013
CUST024381,62,Punjab,Government,Premium,123363,676,9,2,2010
CUST024382,50,UP,Self-Employed,SME,27493,822,8,0,2010
CUST024383,33,Karnataka,Business Owner,Corporate,145159,508,10,2,2008
CUST024384,56,Gujarat,Salaried,SME,65285,569,6,2,2022
CUST024385,41,Punjab,Salaried,Retail,103849,815,8,1,2017
CUST024386,38,Karnataka,Government,Retail,30467,671,16,4,2013
CUST024387,33,Gujarat,Salaried,Mass,55542,738,0,3,2005
CUST024388,57,Delhi,Freelancer,Premium,112484,592,7,3,2018
CUST024389,31,Karnataka,Freelancer,Premium,53336,686,17,3,2011
CUST024390,39,West Bengal,Salaried,Retail,196813,708,18,3,2010
CUST024391,51,Rajasthan,Salaried,Corporate,40170,784,3,0,2018
CUST024392,29,Gujarat,Self-Employed,Retail,76240,628,16,2,2023
CUST024393,62,Karnataka,Salaried,Retail,167380,776,15,3,2017
CUST024394,34,Tamil Nadu,Salaried,Retail,93809,530,15,0,2021
CUST024395,52,Karnataka,Self-Employed,Retail,180335,633,13,3,2015
CUST024396,27,Karnataka,Salaried,Retail,243023,746,0,0,2018
CUST024397,28,UP,Business Owner,Corporate,16347,657,7,3,2014
CUST024398,42,Tamil Nadu,Salaried,SME,241972,743,5,4,2021
CUST024399,59,Telangana,Salaried,Premium,39801,767,9,1,2015
CUST024400,64,Karnataka,Salaried,Corporate,182289,596,13,0,2020
CUST024401,49,Rajasthan,Freelancer,Retail,29455,590,14,3,2017
CUST024402,42,Tamil Nadu,Salaried,Retail,210000,863,3,2,2017
CUST024403,42,Rajasthan,Salaried,Retail,28775,703,8,2,2023
CUST024404,45,Delhi,Government,SME,232156,865,10,2,2008
CUST024405,48,UP,Salaried,Premium,217192,587,17,3,2010
CUST024406,48,Delhi,Salaried,SME,130855,661,0,3,2014
CUST024407,34,Karnataka,Freelancer,SME,22128,611,18,0,2019
CUST024408,50,Karnataka,Self-Employed,SME,191827,660,15,0,2012
CUST024409,60,Gujarat,Self-Employed,Retail,133430,766,15,1,2009
CUST024410,49,Karnataka,Salaried,SME,27500,705,6,4,2022
CUST024411,58,Rajasthan,Salaried,Corporate,234390,714,2,3,2020
CUST024412,50,Punjab,Salaried,Retail,31580,606,15,2,2007
CUST024413,43,West Bengal,Business Owner,SME,50917,625,11,1,2009
CUST024414,57,Maharashtra,Salaried,Premium,43701,630,3,2,2022
CUST024415,51,Telangana,Business Owner,Mass,103409,703,9,4,2018
CUST024416,49,Delhi,Salaried,Premium,16815,806,18,4,2010
CUST024417,44,Rajasthan,Self-Employed,Retail,82811,582,2,0,2021
CUST024418,54,Punjab,Self-Employed,Premium,218234,833,6,0,2022
CUST024419,25,Rajasthan,Government,Retail,124554,606,2,2,2008
CUST024420,24,West Bengal,Freelancer,Retail,97708,635,8,3,2023
CUST024421,53,Rajasthan,Self-Employed,Retail,91676,432,19,3,2010
CUST024422,25,Maharashtra,Self-Employed,Retail,66419,531,0,2,2020
CUST024423,22,Rajasthan,Salaried,Premium,161257,764,4,1,2014
CUST024424,33,Maharashtra,Government,Corporate,186086,641,0,4,2013
CUST024425,34,Karnataka,Business Owner,Corporate,109141,738,14,3,2017
CUST024426,55,Tamil Nadu,Self-Employed,Mass,141242,665,4,4,2007
CUST024427,50,Karnataka,Freelancer,Corporate,163600,618,14,3,2012
CUST024428,30,Delhi,Business Owner,SME,23310,829,0,1,2023
CUST024429,52,Karnataka,Self-Employed,Retail,75318,467,13,2,2016
CUST024430,28,UP,Self-Employed,Premium,77887,726,17,0,2023
CUST024431,34,Delhi,Freelancer,Corporate,144195,623,1,4,2009
CUST024432,23,Gujarat,Business Owner,SME,107749,672,16,2,2005
CUST024433,54,Karnataka,Salaried,Corporate,34972,660,4,2,2009
CUST024434,28,UP,Self-Employed,Corporate,218721,682,6,1,2019
CUST024435,39,West Bengal,Salaried,Corporate,40189,447,15,3,2022
CUST024436,29,Punjab,Government,SME,36456,798,4,3,2014
CUST024437,33,Karnataka,Self-Employed,SME,16712,638,13,4,2008
CUST024438,64,Delhi,Government,Premium,56308,443,18,3,2013
CUST024439,51,Delhi,Salaried,Mass,72263,597,9,1,2018
CUST024440,30,Gujarat,Salaried,SME,114220,704,14,0,2013
CUST024441,49,UP,Business Owner,Corporate,154694,606,4,4,2015
CUST024442,25,Delhi,Salaried,SME,23181,801,18,3,2023
CUST024443,60,Delhi,Salaried,SME,163332,739,1,2,2019
CUST024444,38,Rajasthan,Freelancer,Corporate,191513,681,15,3,2018
CUST024445,32,Karnataka,Self-Employed,Retail,63445,529,19,1,2011
CUST024446,23,Karnataka,Salaried,SME,97958,607,7,4,2005
CUST024447,44,Telangana,Salaried,SME,121197,742,18,4,2018
CUST024448,43,Telangana,Business Owner,Corporate,102499,621,12,2,2016
CUST024449,47,Telangana,Salaried,Premium,242768,645,2,0,2007
CUST024450,33,Gujarat,Government,Retail,124380,621,10,2,2017
CUST024451,53,Tamil Nadu,Salaried,SME,207220,694,6,3,2012
CUST024452,30,UP,Business Owner,Retail,53111,579,1,2,2022
CUST024453,64,Tamil Nadu,Business Owner,SME,149362,665,13,3,2013
CUST024454,26,Maharashtra,Self-Employed,Retail,189271,647,15,0,2010
CUST024455,47,Rajasthan,Salaried,Retail,45138,661,10,3,2006
CUST024456,28,Rajasthan,Salaried,Retail,133653,750,6,4,2006
CUST024457,50,Karnataka,Business Owner,SME,135782,794,11,3,2016
CUST024458,54,UP,Government,Premium,100964,559,13,1,2005
CUST024459,45,West Bengal,Self-Employed,Retail,104769,686,19,0,2023
CUST024460,46,West Bengal,Government,Corporate,163597,493,1,1,2005
CUST024461,52,Gujarat,Self-Employed,Mass,149506,631,15,0,2023
CUST024462,50,Karnataka,Salaried,SME,162243,672,14,4,2016
CUST024463,26,Punjab,Salaried,SME,215052,563,4,3,2010
CUST024464,59,Gujarat,Freelancer,Corporate,138360,571,3,0,2011
CUST024465,32,Karnataka,Self-Employed,Corporate,82876,668,17,2,2019
CUST024466,53,Karnataka,Salaried,Retail,71373,795,14,0,2011
CUST024467,29,Maharashtra,Business Owner,Premium,123188,667,9,0,2016
CUST024468,41,Tamil Nadu,Self-Employed,Retail,234550,564,17,2,2007
CUST024469,55,UP,Freelancer,SME,189161,566,6,0,2013
CUST024470,63,Telangana,Government,SME,114379,710,18,3,2014
